Company,Sales,ProfitMargin,Age,Income,Gender,Location,Review
Musgrave,129979.46835950957,0.2220264063798836,44,36760.254779598676,Female,Dublin,Very satisfied with quality
Musgrave,93264.04512213437,0.19190599717564472,38,31154.928357527602,Male,Liverpool,Limited product availability
Musgrave,180024.6463710897,0.22618315420155416,19,38313.446179523,Male,Dublin,Poor customer service
Costcutter,49652.82692666989,0.11808965052198035,43,22706.441795480958,Male,London,Friendly staff and fast checkout
Costcutter,68648.31187646966,0.09891602395073866,31,39449.753231098985,Female,Manchester,Bad shopping experience
Musgrave,107093.30221573717,0.26681592127245146,65,31840.407020678867,Male,Liverpool,Poor customer service
Costcutter,70214.45945413761,0.07877669080397066,49,51203.48907528228,Male,London,Great prices and excellent service
Costcutter,41803.46174179078,0.16178391635079142,30,32408.10173553033,Female,Dublin,Excellent product selection
Costcutter,55021.779585933225,0.11295583077986526,69,36527.985746562146,Female,Manchester,Very satisfied with quality
Costcutter,69205.76111170198,0.10889574980084814,26,32476.458011072038,Female,London,Bad shopping experience
Costcutter,47243.2634777624,0.1033986494631889,18,32724.43229986403,Female,Birmingham,Very satisfied with quality
Musgrave,141784.80448845986,0.12113483113166085,60,37228.90896442246,Male,Dublin,Great prices and excellent service
Musgrave,122893.45745581073,0.2904244213250407,56,46418.948911351596,Female,London,Bad shopping experience
Costcutter,47721.11193439108,0.14375677343793639,29,29603.330193939753,Female,Dublin,Very clean and organized store
Costcutter,69986.23297556776,0.14447832200986627,41,49607.523975080105,Female,Dublin,Long waiting time
Costcutter,46226.93543385589,0.08334192541972127,46,27160.259149639012,Female,Liverpool,Very satisfied with quality
Costcutter,40516.55361186334,0.13762619879255544,41,44510.931226919216,Female,London,Long waiting time
Costcutter,22352.5760051329,0.14099493828638204,26,31084.2100979646,Male,Manchester,Very clean and organized store
Musgrave,142591.3234930363,0.17586989253916363,68,32594.43943041858,Female,Liverpool,Too expensive
Musgrave,105807.65556894972,0.23110951678053088,19,37361.63206981653,Male,Liverpool,Great prices and excellent service
Costcutter,96664.5686854771,0.1598526629276567,42,27170.525980905662,Female,Manchester,Too expensive
Musgrave,140652.10336588405,0.14065789796533718,71,54731.39394775854,Male,Dublin,Long waiting time
Musgrave,123782.38750216538,0.17660700233308896,57,29842.97810416464,Male,Liverpool,Long waiting time
Musgrave,96574.13481537398,0.1779461020043049,40,53890.59566914804,Female,Manchester,Poor customer service
Costcutter,56724.54204554087,0.09223586337403672,62,57610.70890515109,Female,Manchester,Too expensive
Costcutter,96516.15686558365,0.11505021888900416,66,29820.320194992255,Male,London,Very satisfied with quality
Musgrave,168398.44243974204,0.1361807508161342,35,22013.251802439117,Male,Manchester,Limited product availability
Musgrave,146906.56976390918,0.18956246446280314,40,28918.10506443979,Male,Birmingham,Very clean and organized store
Musgrave,68705.45203490692,0.17342480920756342,60,50376.74735540109,Male,Dublin,Friendly staff and fast checkout
Costcutter,51896.08364563552,0.058820368881002685,49,30480.3118795232,Male,London,Too expensive
Musgrave,123628.55986714888,0.18570190330705377,45,30760.512952591285,Male,Birmingham,Too expensive
Musgrave,122293.55041032827,0.20890162123433062,48,72413.05721212344,Female,Manchester,Poor customer service
Costcutter,48416.79888727964,0.1487962212251507,50,37357.39528327799,Male,Manchester,Great prices and excellent service
Musgrave,102941.58919081878,0.11384876782619173,34,19976.557707633372,Female,Manchester,Bad shopping experience
Costcutter,69738.97533625919,0.094598081262557,52,43508.273528555226,Male,Manchester,Very satisfied with quality
Costcutter,65442.17415196092,0.06617751995224855,41,20580.064178647684,Female,London,Very satisfied with quality
Costcutter,61687.27763636045,0.15949035554617513,28,40844.46185704079,Female,Birmingham,Excellent product selection
Costcutter,33294.20551743656,0.1267528537119494,31,41107.197878083614,Male,Liverpool,Very clean and organized store
Musgrave,119839.32270705764,0.22113540756532374,38,26292.011694768233,Male,Manchester,Friendly staff and fast checkout
Musgrave,108991.62060526547,0.1488772666054405,24,33624.7588637997,Female,Birmingham,Limited product availability
Musgrave,129157.95665464131,0.16833105380131894,64,39323.95740196772,Female,Birmingham,Bad shopping experience
Costcutter,53956.09558500076,0.13676839030457705,62,41064.209797003066,Male,Manchester,Too expensive
Costcutter,49901.89843555424,0.1445299977624345,75,38257.66612464071,Female,London,Great prices and excellent service
Costcutter,36072.75870400076,0.15643447291739238,19,41930.43369142177,Female,Liverpool,Too expensive
Musgrave,130196.89627883934,0.1857912908012576,63,51370.21705630376,Male,London,Very satisfied with quality
Costcutter,36789.4090177392,0.12729982821780964,36,44396.166700462505,Female,Dublin,Bad shopping experience
Costcutter,43160.73538888341,0.10287968141300641,35,35058.80681241001,Female,London,Limited product availability
Costcutter,44965.46419487635,0.13209233312831645,25,48643.89543839464,Female,Manchester,Friendly staff and fast checkout
Musgrave,133838.69795996876,0.23554051082110009,23,40515.782180493545,Male,Liverpool,Too expensive
Costcutter,24352.45492002721,0.1411060201633818,35,50773.10904664676,Female,Birmingham,Very clean and organized store
Musgrave,134221.8008146315,0.2282734574571142,32,41691.86919273244,Female,Manchester,Great prices and excellent service
Costcutter,61962.00538625706,0.1274068259286334,40,22154.62614654204,Female,Dublin,Excellent product selection
Musgrave,109237.79410672931,0.2206018760412528,53,16443.438357417133,Male,Dublin,Great prices and excellent service
Costcutter,50557.59419006027,0.12040337001117417,31,56196.94807351681,Male,Birmingham,Very clean and organized store
Musgrave,124357.3816057193,0.1727460007561177,38,35860.183869254965,Female,Manchester,Very clean and organized store
Musgrave,145521.51767637403,0.1541545631922811,62,24230.2033398938,Male,Dublin,Very satisfied with quality
Musgrave,109735.95368592824,0.19892371763575997,57,40851.188776293755,Male,Liverpool,Limited product availability
Musgrave,151320.96194495988,0.17094939447643587,67,53972.66365991032,Female,Birmingham,Friendly staff and fast checkout
Musgrave,166295.53271683474,0.13074596331788818,38,36427.922847410104,Male,Birmingham,Great prices and excellent service
Musgrave,135254.2084531114,0.16900888849735293,44,57020.43549042663,Female,Liverpool,Limited product availability
Musgrave,117995.98841168771,0.2539526598018108,23,39601.344333847344,Male,Liverpool,Very satisfied with quality
Musgrave,106052.96823015176,0.18982201277956964,18,17907.53567398075,Female,Dublin,Too expensive
Musgrave,126398.11956298682,0.1370684988861956,49,42399.32553935698,Female,Liverpool,Very clean and organized store
Costcutter,58422.676723116354,0.11617093038730789,52,28248.610364921813,Female,Birmingham,Excellent product selection
Musgrave,142632.65735456126,0.24962606783931818,32,37093.28635962425,Female,Liverpool,Great prices and excellent service
Costcutter,22025.180017010367,0.13934533492397452,27,28287.387937979398,Male,Manchester,Excellent product selection
Musgrave,126050.93178170221,0.13452084536870407,42,29625.099631437322,Female,London,Excellent product selection
Musgrave,97363.9659362834,0.20653015533188393,68,39487.29287869997,Female,Liverpool,Great prices and excellent service
Costcutter,61059.63056332095,0.11019918114037056,37,39708.550002754695,Female,Manchester,Too expensive
Costcutter,38134.064516083745,0.1652554444650674,69,29021.36017151409,Male,London,Friendly staff and fast checkout
Musgrave,125730.64753266587,0.18213700921407971,21,36027.18568930896,Male,Birmingham,Excellent product selection
Musgrave,151826.39964350613,0.13414488588669346,58,23513.452012311496,Male,Liverpool,Excellent product selection
Musgrave,86553.76226151985,0.1579696348472572,68,29753.050970153505,Male,Dublin,Very satisfied with quality
Costcutter,54910.39249824457,0.12290029014731728,72,49590.77756474894,Female,Birmingham,Bad shopping experience
Costcutter,19748.80509394869,0.1194080706856036,46,16293.755670023835,Female,Birmingham,Very clean and organized store
Costcutter,57686.895282885176,0.17438517187484529,35,49268.5735952669,Male,Liverpool,Excellent product selection
Costcutter,51299.30716600368,0.0853399697323967,40,50434.71730368401,Male,Birmingham,Excellent product selection
Costcutter,59504.965009665255,0.12223461193947617,52,16683.346311035657,Male,Birmingham,Very satisfied with quality
Musgrave,132765.35007935308,0.15958242460745525,52,40984.44039502805,Male,Birmingham,Excellent product selection
Musgrave,129204.95409783917,0.23936480731460894,31,24819.85085758902,Female,London,Poor customer service
Costcutter,62215.90341198195,0.11553176261271325,49,37931.23495683531,Male,London,Limited product availability
Costcutter,53464.12118569388,0.10895340247014355,35,47708.67731252588,Female,London,Excellent product selection
Costcutter,26474.706969775678,0.12344182219715492,29,51770.47602884324,Male,Liverpool,Limited product availability
Musgrave,93223.15840911139,0.18812420059216345,27,46872.06375993311,Male,Liverpool,Long waiting time
Musgrave,142516.65273780856,0.21843931228354924,37,34833.44068975082,Male,Birmingham,Friendly staff and fast checkout
Costcutter,32792.71781467134,0.10181346283952233,66,28474.702123093863,Male,London,Long waiting time
Costcutter,48344.983034973426,0.10061658988155828,33,70736.90638652917,Male,Liverpool,Poor customer service
Costcutter,24598.764819638127,0.11281992200753864,56,40636.332982116684,Female,Liverpool,Poor customer service
Costcutter,70768.32803552243,0.12873902809729554,58,46979.044529958526,Male,Liverpool,Too expensive
Musgrave,118535.14860676146,0.14733270816687802,73,23619.499132721718,Female,Liverpool,Very clean and organized store
Costcutter,84631.4404124406,0.1514382047910727,19,38779.16313704056,Female,London,Friendly staff and fast checkout
Musgrave,142745.97896374043,0.21503877885166678,49,25325.589525772048,Male,Dublin,Long waiting time
Musgrave,109019.54620831697,0.14822714345241988,50,27374.875767287533,Male,Birmingham,Great prices and excellent service
Costcutter,63430.476123204775,0.05654272971419659,68,13738.635153560746,Male,Manchester,Limited product availability
Musgrave,104371.27010085506,0.136222307186613,57,22205.772154080936,Female,Manchester,Long waiting time
Costcutter,42234.680050530704,0.1091826647137813,62,39650.85730005571,Male,Manchester,Great prices and excellent service
Costcutter,55535.4803454192,0.10667336212089001,37,52694.06709102193,Female,Birmingham,Too expensive
Costcutter,44887.785475173216,0.06854765023286939,73,34928.202743603644,Male,Dublin,Great prices and excellent service
Musgrave,115076.26986478442,0.137493699536854,21,25263.282997822935,Female,Birmingham,Too expensive
Costcutter,50192.599233253946,0.09659070020258356,54,49545.48661799339,Male,Manchester,Great prices and excellent service
Costcutter,59310.514475433294,0.13058761256961374,40,50796.45681412234,Female,Dublin,Excellent product selection
Musgrave,114819.1713791689,0.19507030603780154,35,28639.93080377634,Male,Birmingham,Great prices and excellent service
Musgrave,86271.99213507897,0.2556647204268215,55,35666.43652366131,Female,London,Bad shopping experience
Costcutter,69533.12706720347,0.08021413180899242,45,29499.081431821385,Male,London,Friendly staff and fast checkout
Musgrave,105605.11140762264,0.22933881973912892,47,48826.45365926533,Male,Liverpool,Very satisfied with quality
Costcutter,17109.635901406902,0.14483590824441706,42,54369.062695332614,Male,Dublin,Very clean and organized store
Musgrave,140997.37583389186,0.15299520332004374,33,34309.3508996252,Female,Dublin,Too expensive
Musgrave,119552.78894378954,0.17115256373393775,46,43708.61580296635,Male,Birmingham,Excellent product selection
Musgrave,128398.41830975261,0.14139468499832336,35,58166.31226318877,Male,Dublin,Excellent product selection
Costcutter,50110.49177108491,0.0957560041285065,75,18316.02685684751,Female,Dublin,Poor customer service
Costcutter,73929.41602594612,0.0747540125377298,19,45491.70864755378,Male,Birmingham,Great prices and excellent service
Musgrave,117416.82314458374,0.18589611831216096,48,34300.69292725012,Female,London,Long waiting time
Costcutter,17353.995707779693,0.13592839671403087,44,26553.803010239793,Female,Manchester,Very satisfied with quality
Costcutter,20535.158350272857,0.15821154070928278,66,32477.064634936083,Female,Dublin,Too expensive
Costcutter,63221.02132804534,0.12533113855916084,67,28384.891692486577,Female,Manchester,Great prices and excellent service
Musgrave,131620.58677829846,0.2030257450958039,25,45172.20487434281,Male,London,Poor customer service
Costcutter,25524.104291499207,0.08737972706529304,49,19506.509518996063,Male,Birmingham,Limited product availability
Costcutter,36559.147281170954,0.07142236393619317,55,34872.735015110724,Female,Birmingham,Friendly staff and fast checkout
Musgrave,105209.55936508931,0.1639763511176803,27,43722.83998179186,Male,Manchester,Very clean and organized store
Costcutter,57076.06397373911,0.10985222435309207,40,20108.165324453155,Male,Birmingham,Excellent product selection
Costcutter,68967.75825366004,0.08467707044310588,19,29268.803584640773,Male,Liverpool,Excellent product selection
Costcutter,58309.72596606039,0.1072198624742143,34,48778.44886848447,Male,London,Limited product availability
Costcutter,34736.16308629651,0.12545252271187568,36,31763.129784390127,Female,Dublin,Long waiting time
Costcutter,47287.02686315492,0.1446508921744353,72,45071.463570817665,Female,Manchester,Friendly staff and fast checkout
Costcutter,58709.330532155625,0.1388915512047609,33,41769.27046605395,Female,Manchester,Limited product availability
Costcutter,35167.66783332302,0.13335442627410837,74,52384.88037026459,Male,Liverpool,Excellent product selection
Musgrave,84637.61998513872,0.22156742750596217,47,31266.82890711991,Male,Liverpool,Very satisfied with quality
Costcutter,45644.101188960325,0.07999157649356985,18,46971.478437928956,Female,London,Long waiting time
Costcutter,55486.598885916224,0.11509853852654718,63,40651.98185840758,Female,Liverpool,Very clean and organized store
Costcutter,44389.23732418014,0.12068767598081359,19,32549.3174977511,Female,Liverpool,Great prices and excellent service
Costcutter,62103.01355418229,0.12615731071195618,66,42229.64884786736,Female,Dublin,Very clean and organized store
Musgrave,113020.54157265768,0.19918114828611552,51,35613.48238827035,Male,Dublin,Very satisfied with quality
Costcutter,32451.90226784588,0.08728133074038012,42,22889.156808134117,Male,Liverpool,Too expensive
Costcutter,69467.38298073807,0.1679373199909648,42,59692.58629579836,Female,Dublin,Limited product availability
Costcutter,44540.62459882058,0.11726254902229537,54,29795.757951760785,Male,Birmingham,Limited product availability
Musgrave,110872.2616615654,0.22621952279203666,62,25146.069774959866,Female,Manchester,Friendly staff and fast checkout
Costcutter,53424.96265990423,0.142491085645215,29,30154.969854956867,Female,London,Poor customer service
Musgrave,141549.34019977762,0.1780316721568077,57,30957.41759775681,Male,Birmingham,Too expensive
Musgrave,117028.6691884168,0.2134995237964932,33,56227.50890740129,Female,London,Long waiting time
Costcutter,41280.53373622301,0.19255649851190565,55,40650.79079059731,Female,Dublin,Very clean and organized store
Musgrave,117290.70988295697,0.0790607717838959,45,17961.81726679888,Male,Birmingham,Very clean and organized store
Musgrave,111636.50517132867,0.22824832946803855,44,32650.32512362522,Male,Liverpool,Very clean and organized store
Musgrave,128156.42648161095,0.2018755984965372,32,37069.88624838202,Female,Birmingham,Very clean and organized store
Costcutter,61412.45477203674,0.09739212914448593,47,23440.93671477812,Female,Birmingham,Too expensive
Costcutter,65147.96254524243,0.15852810412786936,70,16192.383992579442,Male,Birmingham,Very clean and organized store
Costcutter,52935.60392377214,0.12568162597088475,60,20579.83536092355,Male,Liverpool,Very satisfied with quality
Musgrave,75556.07458036674,0.23810492601734748,33,27166.826268105397,Male,London,Poor customer service
Costcutter,70355.39793332735,0.12384834200966577,40,37834.201451894776,Male,Birmingham,Excellent product selection
Musgrave,82478.3201867552,0.16127397162681395,63,30766.288804128922,Female,Manchester,Great prices and excellent service
Costcutter,73967.13966645005,0.15353577181367248,48,24429.597688560138,Female,Liverpool,Too expensive
Costcutter,47016.99426483223,0.08142578479494889,56,48970.988757058185,Female,Manchester,Very clean and organized store
Musgrave,188634.76446933404,0.2401822309306933,48,51612.33116406233,Male,Manchester,Long waiting time
Costcutter,50586.38022659814,0.11795378986811779,32,29822.026563862662,Female,Manchester,Excellent product selection
Musgrave,124462.7499014982,0.16285774317000898,75,56829.83151991436,Female,Dublin,Long waiting time
Costcutter,38034.29568007718,0.15598942647353362,46,34960.13131205646,Male,London,Poor customer service
Costcutter,60088.33684786826,0.12470169538848942,45,41949.71818480715,Female,Manchester,Limited product availability
Musgrave,99457.50261246932,0.1130225594923763,58,50009.25001237738,Female,Dublin,Poor customer service
Costcutter,63089.25100746508,0.10744834830131614,44,35294.5999275472,Female,Birmingham,Very clean and organized store
Costcutter,32448.223586079635,0.1011583573854671,29,13447.616084030904,Male,Manchester,Poor customer service
Costcutter,69552.31435538358,0.17544828746042834,40,18956.18466635661,Female,Liverpool,Very satisfied with quality
Costcutter,55846.28024195694,0.08020186720702047,28,36261.35571555053,Female,Liverpool,Bad shopping experience
Costcutter,34275.47906456507,0.13276755289712414,56,41853.64266107554,Male,Dublin,Limited product availability
Musgrave,104779.10533324875,0.22047903628607743,38,35070.26384095668,Male,Birmingham,Great prices and excellent service
Musgrave,94822.33442535081,0.20694248949410468,31,49196.85972327309,Female,Liverpool,Excellent product selection
Costcutter,36991.280467806035,0.14276384750695897,53,21165.173071039986,Female,Dublin,Limited product availability
Costcutter,66822.25420757364,0.10955598129673676,27,20508.083014421863,Female,Liverpool,Friendly staff and fast checkout
Costcutter,48704.15739330061,0.10873676012580963,65,29084.318637594486,Male,London,Very satisfied with quality
Musgrave,129474.10190886163,0.2055188118008104,25,24667.28224646001,Female,Dublin,Long waiting time
Musgrave,116877.58726005453,0.1780249080078666,47,25723.343851155176,Female,Manchester,Limited product availability
Musgrave,112258.22517267504,0.19187866129175202,24,31345.16164550713,Female,Manchester,Very clean and organized store
Costcutter,42135.98814585498,0.1434201798332347,37,21754.869654435704,Male,Liverpool,Very clean and organized store
Musgrave,125120.87394858147,0.14899123100106015,45,49679.78429616779,Female,Manchester,Friendly staff and fast checkout
Costcutter,54549.99165063467,0.13244027562147026,31,32519.101238534186,Male,Dublin,Friendly staff and fast checkout
Costcutter,45309.85421271925,0.1361854254695575,30,49036.23493496548,Female,Liverpool,Bad shopping experience
Musgrave,114310.72138248247,0.1667009667490238,31,31954.819543948153,Male,Liverpool,Very satisfied with quality
Musgrave,70917.52822682311,0.18624824060169237,47,16737.953282663784,Female,Birmingham,Limited product availability
Musgrave,119164.06493900229,0.1781514179986652,34,52661.031689215655,Male,Birmingham,Poor customer service
Costcutter,63741.009663678684,0.11168904912624711,30,30428.803816072566,Male,Dublin,Poor customer service
Costcutter,42431.72996109873,0.10103676954332677,26,3596.047446932015,Male,Dublin,Limited product availability
Musgrave,116676.80425758786,0.2063643772753724,64,41247.10535986246,Female,Manchester,Great prices and excellent service
Musgrave,89100.70221705436,0.1296973108640227,56,26736.412297235234,Male,Liverpool,Great prices and excellent service
Musgrave,129553.69992671926,0.18169489551362183,69,22449.599383527533,Male,London,Great prices and excellent service
Musgrave,129738.52027161623,0.20284048892142587,20,36501.22711258435,Male,Liverpool,Friendly staff and fast checkout
Musgrave,139355.29887904617,0.18208812236855645,33,23978.65654594531,Male,Liverpool,Poor customer service
Costcutter,67239.06687575266,0.1357246029583713,66,20822.239199523538,Male,Liverpool,Friendly staff and fast checkout
Costcutter,37901.307966974855,0.10233618804405799,63,22551.446102199385,Female,Dublin,Very satisfied with quality
Musgrave,97384.29637481768,0.18909110559890108,67,47037.50022952704,Male,Birmingham,Bad shopping experience
Musgrave,148857.7111504101,0.13164067534552742,19,54550.10723671761,Male,London,Poor customer service
Costcutter,46593.5166329119,0.1700516734209424,62,34403.18035902098,Female,Manchester,Very clean and organized store
Costcutter,39322.33336093281,0.10954635449993881,21,53672.13170959073,Male,Manchester,Friendly staff and fast checkout
Costcutter,41081.072562702546,0.1012454728230742,43,31434.817824266363,Female,Liverpool,Great prices and excellent service
Costcutter,62042.662141325665,0.13105297986488,62,38566.71047009877,Male,Manchester,Excellent product selection
Musgrave,105597.7760520275,0.1491921427941669,34,8742.274112408133,Female,Birmingham,Friendly staff and fast checkout
Costcutter,35602.92092635317,0.0855668503245078,25,33366.707132139396,Male,Dublin,Excellent product selection
Musgrave,110183.88642518691,0.20196375683728687,33,43442.207998281156,Male,Manchester,Long waiting time
Costcutter,55555.200063991535,0.13914041025125623,43,50370.44530033659,Female,London,Very satisfied with quality
Musgrave,116945.1879687711,0.11937627472766858,27,32959.49017091129,Male,London,Bad shopping experience
Costcutter,57498.543546757704,0.09780139864267712,27,36691.39448787826,Female,Liverpool,Very satisfied with quality
Musgrave,108035.07685502541,0.19386637117524425,62,28382.089195251083,Male,Liverpool,Very clean and organized store
Musgrave,145475.8421342085,0.19160394151830407,27,31790.2308146043,Female,Liverpool,Excellent product selection
Musgrave,149938.77925439057,0.1620106626335918,71,25698.449318977917,Male,London,Excellent product selection
Costcutter,21406.06517471525,0.12076154877499547,40,36029.10845645664,Male,Birmingham,Excellent product selection
Costcutter,48041.68199486665,0.08813762753479405,64,31225.583061155052,Male,Dublin,Too expensive
Costcutter,44843.328825332304,0.0944434687128797,21,39969.09748354528,Male,Dublin,Great prices and excellent service
Musgrave,112824.98303401726,0.1569404819258306,66,31423.039527584602,Female,Liverpool,Poor customer service
Costcutter,47099.032583319924,0.15488296484345448,32,46154.918450622084,Female,Manchester,Too expensive
Costcutter,28638.075624128767,0.15524205780745587,26,42111.21327505865,Male,Manchester,Great prices and excellent service
Musgrave,144965.06462933635,0.16523269184232978,46,30525.144150870714,Male,Dublin,Friendly staff and fast checkout
Musgrave,110494.23820410512,0.20137310900500907,68,35963.71106476083,Female,Liverpool,Long waiting time
Costcutter,57016.503851457004,0.14178382781718957,39,29810.389818264463,Male,Birmingham,Excellent product selection
Musgrave,131908.90785239774,0.12627776291438955,48,45353.00049409196,Female,Liverpool,Too expensive
Costcutter,65719.57699925773,0.1472692941492603,29,22476.60079127907,Male,Manchester,Very clean and organized store
Musgrave,100687.63099382866,0.1864055960454864,25,24211.311161506823,Female,Liverpool,Excellent product selection
Musgrave,120368.33732064306,0.22591086467400912,43,62398.58175411287,Male,London,Very clean and organized store
Costcutter,12000.515315756282,0.1510943068753939,72,19783.834726735215,Male,Birmingham,Poor customer service
Musgrave,107527.93193740392,0.10098850993712799,26,34193.651235581485,Female,Liverpool,Very satisfied with quality
Musgrave,153253.19118908976,0.15455183100647807,37,30899.49140261294,Female,Liverpool,Too expensive
Musgrave,106091.06632675046,0.1660124974477408,18,27692.545603705996,Female,Manchester,Great prices and excellent service
Musgrave,131006.63822884375,0.1478113955237229,63,32588.58643944978,Female,London,Great prices and excellent service
Musgrave,92623.9315919958,0.20496831413695923,20,41259.989106980895,Female,Dublin,Very clean and organized store
Costcutter,50222.28875803141,0.13453837908966604,42,36581.34343515165,Male,Birmingham,Too expensive
Musgrave,102699.44252224846,0.23346364071943124,42,36261.257947517755,Female,Birmingham,Great prices and excellent service
Musgrave,137460.22000898077,0.19493609612065796,56,27407.50958396615,Male,London,Limited product availability
Musgrave,76133.4273885503,0.21879581766905537,39,32332.796054125192,Male,Birmingham,Very clean and organized store
Costcutter,74749.56146088624,0.10788177234088211,42,25316.683904616948,Female,London,Very clean and organized store
Musgrave,125695.50539960056,0.2575443364725045,21,24063.35245969246,Female,Liverpool,Excellent product selection
Costcutter,43610.630747715244,0.19257511824251874,69,49575.28750160804,Female,London,Long waiting time
Costcutter,26291.180190845567,0.13130213232140214,69,53862.64242699377,Male,Liverpool,Long waiting time
Musgrave,103331.71592696283,0.19628773493441465,43,28210.71716530028,Male,London,Limited product availability
Musgrave,130719.33080039313,0.19442256492723675,70,10692.302687416126,Male,Birmingham,Very clean and organized store
Costcutter,20429.073114614424,0.07549881527157778,62,67761.84012511923,Male,Dublin,Very clean and organized store
Musgrave,85749.97808968692,0.15489937467810663,37,37997.20500924882,Male,Birmingham,Excellent product selection
Costcutter,29040.067081705787,0.13816173728757095,57,18817.760771069927,Male,Dublin,Great prices and excellent service
Costcutter,54765.80242532607,0.11359686798484216,52,41168.67836355177,Female,London,Friendly staff and fast checkout
Musgrave,109478.52298252357,0.23149554825190533,30,15091.502135879755,Male,Dublin,Very satisfied with quality
Musgrave,101485.2707594135,0.2083222900169538,26,34787.99573864776,Male,Manchester,Very clean and organized store
Costcutter,37144.60092339813,0.10549335921258621,59,20994.822258209977,Male,Liverpool,Limited product availability
Costcutter,54325.95753524906,0.10253182560700437,25,47433.67718643159,Female,London,Friendly staff and fast checkout
Musgrave,115543.60986530772,0.21071589270042343,54,29099.977218748787,Male,Liverpool,Very satisfied with quality
Musgrave,132449.02532439303,0.12407576357098722,40,54287.51755377078,Male,Birmingham,Limited product availability
Costcutter,68120.40615597619,0.11643841539661443,29,51802.859628844264,Male,London,Limited product availability
Musgrave,120386.16430658542,0.18029971133141653,33,56627.808993016144,Male,Manchester,Very satisfied with quality
Costcutter,63597.37833604995,0.10097004223329886,27,38903.8779709433,Female,Manchester,Bad shopping experience
Costcutter,60798.00614414723,0.12889433984352713,63,36779.85463596487,Female,Liverpool,Great prices and excellent service
Costcutter,54807.95062047896,0.10692933289520551,27,24292.94539513214,Male,London,Very clean and organized store
Costcutter,50528.644566672796,0.09262292305255022,64,35222.542453770984,Male,Birmingham,Friendly staff and fast checkout
Costcutter,44080.0095021801,0.12252245420332468,22,49329.19367083857,Female,London,Friendly staff and fast checkout
Costcutter,52112.385266814534,0.13132097020161543,57,33814.57791861378,Female,Manchester,Great prices and excellent service
Costcutter,46384.72246591709,0.14372267767635546,61,29972.068114540605,Male,Liverpool,Long waiting time
Musgrave,145507.5140570747,0.1206396077301601,57,33360.3089568887,Female,Manchester,Very satisfied with quality
Musgrave,90233.9349363431,0.19305494094385667,22,16066.480796627544,Female,Dublin,Long waiting time
Costcutter,48286.41845340876,0.15902770003196842,72,45954.07613945518,Female,Dublin,Bad shopping experience
Musgrave,123457.52023538381,0.2317587349567076,21,37730.80925692295,Male,Manchester,Limited product availability
Musgrave,142115.31715696395,0.1640757939532393,41,72629.1236828798,Female,London,Poor customer service
Musgrave,152925.83182515268,0.14116344276275883,20,27346.030827286373,Male,Manchester,Long waiting time
Costcutter,57644.43917540593,0.11383151354833455,71,57729.60045916194,Male,Liverpool,Very clean and organized store
Costcutter,49775.04061880174,0.16271560860784165,47,26664.085740139493,Female,Manchester,Poor customer service
Costcutter,35673.981063979154,0.1364615331261615,75,62418.138642425045,Male,Manchester,Excellent product selection
Musgrave,162637.11133546397,0.11095939606280612,49,18286.21574762529,Female,Birmingham,Bad shopping experience
Costcutter,71496.52593325666,0.0390272900579538,44,14854.109335606106,Male,Dublin,Excellent product selection
Musgrave,111148.08615560326,0.16822110362867956,47,23953.16893802814,Female,Dublin,Bad shopping experience
Costcutter,63066.623963291495,0.11310156948550402,37,41258.44116971652,Female,Liverpool,Friendly staff and fast checkout
Costcutter,43850.64932082924,0.15496101762494158,48,43174.230997273255,Female,Birmingham,Excellent product selection
Musgrave,122526.31103220388,0.155329951941848,48,50544.26461377439,Female,Liverpool,Long waiting time
Musgrave,120462.53184486818,0.16307879515072235,73,50655.19749204421,Female,Liverpool,Very clean and organized store
Musgrave,122261.51808663005,0.13516795497365064,35,43808.838700881555,Female,Manchester,Bad shopping experience
Costcutter,57180.198941205796,0.12623928727242206,65,25296.08713428138,Female,Dublin,Too expensive
Costcutter,56448.578152544425,0.1489008088456033,47,48745.86890723952,Male,Manchester,Poor customer service
Musgrave,54927.327447016534,0.11028627766959195,59,52757.49729356437,Female,Birmingham,Very satisfied with quality
Musgrave,188002.75705652032,0.17213316385693012,54,37811.2837585022,Female,Birmingham,Great prices and excellent service
Musgrave,42876.990846852284,0.14606324670105172,51,27401.36972622672,Male,London,Poor customer service
Costcutter,100937.42194412882,0.07422238800306226,37,39727.240589746194,Female,Dublin,Very satisfied with quality
Costcutter,40031.95596804465,0.14460791272915677,29,25425.171500740595,Female,Birmingham,Very clean and organized store
Costcutter,39699.89138843299,0.135273729537711,72,41520.35020575154,Female,Birmingham,Very satisfied with quality
Costcutter,61121.23307214825,0.07597629238976264,70,48735.58654905601,Male,Dublin,Great prices and excellent service
Musgrave,123582.63923801521,0.17631521004985376,40,31585.87181000611,Male,Liverpool,Great prices and excellent service
Costcutter,65177.428143054836,0.13783766759274982,48,32620.199897063747,Female,Manchester,Friendly staff and fast checkout
Costcutter,43903.19936671669,0.15234849171700798,39,23662.748443279543,Male,Dublin,Excellent product selection
Musgrave,96086.48911096914,0.19187017674512769,19,35247.534883841756,Male,London,Long waiting time
Musgrave,109686.81596813617,0.22671477594286618,62,40135.204285233056,Male,Birmingham,Bad shopping experience
Musgrave,136615.48434008486,0.2353897606813188,48,41061.704262023275,Female,London,Poor customer service
